	FSC-A	FSC-W	FSC-H	SSC-A	SSC-W	SSC-H	CD16-PE	CD14-Pe-Cy5	CD56-PE-Cy7	CD66b-BV421	Zombie	CD45-FITC	Cd27-APC	R780/60-A	IgD-BB700	Time	Well	Plate	Plate_Well	CD45_pos	IgD_pos	IgD_neg	CD27_pos	CD27_neg	CD66b_pos	CD66b_neg	CD16_pos	CD16_neg	CD14_pos	CD14_neg	nBC	NE	CD14pos_mono	CD14neg_mono	unassigned	celltype	Colour
79	157215.6	108193.66	95230.0	133686.81	93687.7	93516.0	2466.6702	1190.28	156.96	27091.0	728.0	4093.35	469.6	149.6	672.51	20313.7	D18	not_seq_NE1	not_seq_NE1_D18	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
80	151461.89	108613.71	91390.0	134590.73	93274.875	94565.0	2285.73	1599.03	102.46001	27668.0	968.0	4386.54	868.0	0.8	890.88	20534.1	D17	not_seq_NE1	not_seq_NE1_D17	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
81	139715.1	106715.09	85802.0	134635.11	96342.664	91584.0	1003.89	468.7	26.16	28156.0	716.0	3085.02	687.2	-8.0	352.35	20743.9	D16	not_seq_NE1	not_seq_NE1_D16	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
82	150319.8	111031.24	88726.0	134241.88	96062.32	91583.0	1044.2201	1922.76	419.65002	34079.0	907.0	3291.21	1094.4	264.0	1071.84	20979.1	D15	not_seq_NE1	not_seq_NE1_D15	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
83	175166.1	118953.07	96506.0	142655.64	107270.81	87154.0	1454.06	1011.52	20.710001	21540.0	589.0	3657.48	1446.4	73.6	830.85	21177.6	D14	not_seq_NE1	not_seq_NE1_D14	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
84	136710.0	104322.516	85882.0	106704.63	93305.875	74947.0	912.33	1058.39	178.76001	26670.0	739.0	2786.61	677.60004	-33.600002	742.98	21396.7	D13	not_seq_NE1	not_seq_NE1_D13	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
85	139107.6	103644.33	87960.0	126070.83	92730.31	89099.0	1328.7101	1128.15	66.490005	22614.0	526.0	1964.46	1844.0	57.600002	1001.37	21586.2	D12	not_seq_NE1	not_seq_NE1_D12	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
86	135676.8	99764.55	89127.0	108569.04	95009.69	74889.0	1675.3301	2111.33	211.46	27072.0	656.0	3409.53	883.2	234.40001	1078.8	21803.9	D11	not_seq_NE1	not_seq_NE1_D11	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
87	154495.8	112363.07	90110.0	134629.02	102940.7	85710.0	1650.26	784.80005	197.29001	19297.0	695.0	3609.6301	851.2	317.6	856.08	22034.6	D10	not_seq_NE1	not_seq_NE1_D10	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
88	163965.6	113252.77	94882.0	158590.56	103795.86	100133.0	1125.9701	1137.9601	33.79	34577.0	500.0	3202.47	798.4	58.4	836.94	22252.9	D9	not_seq_NE1	not_seq_NE1_D9	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
89	142448.39	105698.445	88322.0	125966.43	96552.51	85501.0	1313.4501	607.13	162.41	28794.0	866.0	2562.15	596.8	-47.2	407.16	22474.3	D8	not_seq_NE1	not_seq_NE1_D8	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
90	118952.09	101805.375	76574.0	116368.59	95443.68	79904.0	1488.9401	1651.3501	135.16	19759.0	652.0	3600.06	1288.0	62.4	983.1	22673.1	D7	not_seq_NE1	not_seq_NE1_D7	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
91	153062.1	107076.97	93681.0	131001.12	103036.25	83323.0	1854.0901	1321.0801	222.36	11748.0	671.0	2935.3801	1328.8	135.2	910.89	22918.3	D6	not_seq_NE1	not_seq_NE1_D6	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
92	143395.2	111510.516	84275.0	106038.21	100574.87	69096.0	2317.34	1342.88	151.51001	18398.0	361.0	3286.86	776.8	44.8	838.68	23140.3	D5	not_seq_NE1	not_seq_NE1_D5	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
93	127135.8	101811.79	81837.0	114487.65	90254.805	83132.0	1960.91	1225.16	284.49002	28874.0	1072.0	3567.0	819.2	70.4	1148.4	23409.2	E5	not_seq_NE1	not_seq_NE1_E5	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
94	145163.7	109903.28	86562.0	107331.03	98188.77	71638.0	1280.75	1472.5901	40.33	16265.0	436.0	2548.23	680.8	-62.4	763.86	23642.6	E4	not_seq_NE1	not_seq_NE1_E4	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
95	141382.8	108810.66	85154.0	116260.71	102922.67	74029.0	2352.22	1156.49	179.85	31612.0	758.0	4637.97	626.4	-24.0	1182.33	23834.5	E3	not_seq_NE1	not_seq_NE1_E3	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
96	155442.6	113859.08	89471.0	125476.62	101250.17	81217.0	1413.7301	1451.88	204.92001	50225.0	1027.0	3501.75	1414.4	132.8	1131.87	24098.2	E2	not_seq_NE1	not_seq_NE1_E2	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
97	148293.0	107485.66	90417.0	123088.47	102451.52	78737.0	3253.6501	1082.37	163.5	6002.0	541.0	2854.47	830.4	244.8	808.23	24335.6	E1	not_seq_NE1	not_seq_NE1_E1	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
98	151612.2	108735.78	91378.0	105518.82	100247.625	68982.0	1239.3301	1062.75	128.62001	29974.0	443.0	2659.59	650.4	-116.0	898.71	24572.2	F1	not_seq_NE1	not_seq_NE1_F1	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
99	117964.8	102080.18	75734.0	110859.75	98396.54	73837.0	1234.9701	409.84003	106.82	19929.0	502.0	2903.19	447.2	-8.0	353.22	24756.7	F2	not_seq_NE1	not_seq_NE1_F2	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
100	142158.6	109463.01	85111.0	115569.93	97726.4	77502.0	936.31006	135.16	123.170006	8189.0	397.0	2124.54	628.8	-106.4	175.74	24975.6	F3	not_seq_NE1	not_seq_NE1_F3	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
101	119360.695	102933.39	75995.0	121387.62	89417.086	88968.0	2208.34	1851.91	244.16	28196.0	621.0	2094.96	1330.4	341.6	923.07	25179.0	F4	not_seq_NE1	not_seq_NE1_F4	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
102	136732.5	107901.555	83047.0	124524.84	90724.61	89952.0	1285.11	721.58	76.3	22984.0	451.0	2723.97	676.0	133.6	599.43	25411.6	F5	not_seq_NE1	not_seq_NE1_F5	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
103	142087.5	116071.63	80225.0	151959.42	101922.14	97710.0	2299.9001	1947.8301	270.32	23725.0	1091.0	3379.95	1578.4	105.6	816.93	25626.9	F6	not_seq_NE1	not_seq_NE1_F6	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
104	123621.3	101261.71	80007.0	113442.78	93677.06	79364.0	947.21	1335.25	267.05002	34778.0	587.0	3642.69	571.2	-32.0	733.41003	25851.2	E6	not_seq_NE1	not_seq_NE1_E6	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
105	128326.5	110376.23	76194.0	98263.89	85832.26	75028.0	1227.3401	2308.62	190.75	24027.0	622.0	3221.61	1100.8	200.8	1195.38	26042.6	E7	not_seq_NE1	not_seq_NE1_E7	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
106	139255.2	109929.41	83019.0	145281.3	101923.195	93415.0	1593.5801	770.63	140.61	27573.0	815.0	2762.25	485.6	100.8	566.37	26245.2	E8	not_seq_NE1	not_seq_NE1_E8	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
107	141786.0	105781.83	87842.0	132782.02	95388.445	91227.0	2038.3	1182.65	106.82	23165.0	749.0	3765.36	424.0	64.8	568.98	26455.0	E9	not_seq_NE1	not_seq_NE1_E9	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
108	121703.4	104512.21	76316.0	112837.26	98887.45	74781.0	1177.2001	1516.1901	79.57	13624.0	595.0	2557.8	936.8	66.4	1032.6901	26669.8	E10	not_seq_NE1	not_seq_NE1_E10	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
109	143878.5	105031.72	89775.0	126300.51	93645.48	88389.0	1020.24005	1841.01	119.9	25025.0	498.0	4228.2	1141.6	-119.200005	1130.13	26903.7	E11	not_seq_NE1	not_seq_NE1_E11	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
110	129421.8	98686.26	85947.0	117061.984	84579.414	90705.0	2553.87	1842.1001	49.050003	23520.0	705.0	3577.44	905.60004	180.8	1258.89	27095.9	E12	not_seq_NE1	not_seq_NE1_E12	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
111	134868.6	114775.53	77009.0	127550.7	105406.58	79304.0	1140.14	1067.11	144.97	24281.0	773.0	2627.4	687.2	76.0	1164.06	27327.2	E13	not_seq_NE1	not_seq_NE1_E13	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
112	141017.39	107773.85	85751.0	124336.92	104235.99	78174.0	1849.7301	1973.9901	201.65001	32989.0	811.0	4570.11	1198.4	-92.0	1284.12	27510.3	E14	not_seq_NE1	not_seq_NE1_E14	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
113	151690.5	110952.01	89599.0	121259.734	100364.72	79180.0	1371.2201	683.43	148.24	36311.0	903.0	3091.11	588.8	170.40001	623.79	27734.1	E15	not_seq_NE1	not_seq_NE1_E15	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
114	131739.3	103252.53	83617.0	104749.74	99966.21	68672.0	1322.17	604.95	63.22	48717.0	709.0	3890.6401	245.6	546.4	521.13	27961.7	E16	not_seq_NE1	not_seq_NE1_E16	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
115	154468.8	113738.195	89005.0	133783.38	99356.65	88244.0	1694.9501	1098.7201	143.88	15558.0	617.0	2960.61	852.0	-91.200005	984.84	28156.2	E17	not_seq_NE1	not_seq_NE1_E17	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
116	155254.5	108660.58	93638.0	107526.78	100272.836	70277.0	1968.54	740.11005	70.85	21431.0	740.0	4433.52	573.60004	-140.0	978.75	28399.7	E18	not_seq_NE1	not_seq_NE1_E18	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
117	145269.0	112588.25	84559.0	116366.85	100004.16	76259.0	2564.77	1905.3201	179.85	26750.0	749.0	3089.37	997.60004	296.0	1017.9	28606.8	E19	not_seq_NE1	not_seq_NE1_E19	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
118	119850.3	103595.52	75819.0	99067.77	95182.67	68211.0	1218.62	822.95	122.08	14182.0	364.0	2414.25	289.6	10.400001	197.49	28838.1	E20	not_seq_NE1	not_seq_NE1_E20	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
119	133751.7	100754.62	86999.0	134588.12	95083.945	92764.0	1104.17	996.26	75.21	27500.0	475.0	3352.98	589.60004	-82.4	600.3	29029.7	E21	not_seq_NE1	not_seq_NE1_E21	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
120	156256.2	113870.87	89930.0	135141.45	100395.96	88217.0	879.63	1181.56	58.86	10980.0	623.0	3213.78	977.60004	124.0	598.56	29260.1	E22	not_seq_NE1	not_seq_NE1_E22	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
121	144000.0	110243.61	85603.0	117172.47	99963.75	76818.0	1894.42	1813.76	198.38	20617.0	811.0	3255.54	1072.0	-51.2	1472.91	29450.0	E23	not_seq_NE1	not_seq_NE1_E23	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
122	124227.0	103708.7	78502.0	93848.64	93022.54	66118.0	2116.78	1717.8401	261.6	23320.0	826.0	2666.55	918.4	-136.0	908.28	29683.7	E24	not_seq_NE1	not_seq_NE1_E24	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
123	123949.8	105894.59	76710.0	109031.01	95085.11	75148.0	1469.3201	1054.03	100.28001	28973.0	762.0	2991.93	352.80002	-48.0	720.36	29889.7	F24	not_seq_NE1	not_seq_NE1_F24	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
124	179537.39	121263.14	97030.0	160236.6	102257.82	102694.0	1994.7001	1159.76	275.77002	35821.0	948.0	3406.92	1058.4	262.4	852.6	30120.6	F23	not_seq_NE1	not_seq_NE1_F23	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
125	125345.695	106808.69	76910.0	113000.82	101110.305	73243.0	1946.7401	707.41003	102.46001	13619.0	597.0	3247.71	315.2	40.8	320.16	30309.8	F22	not_seq_NE1	not_seq_NE1_F22	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
126	129071.695	107004.875	79051.0	101963.13	101399.93	65900.0	1169.5701	1299.28	142.79001	24456.0	429.0	2447.31	948.8	83.200005	573.33	30509.0	F21	not_seq_NE1	not_seq_NE1_F21	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
127	134293.5	101442.61	86759.0	141702.98	90655.38	102439.0	1656.8	923.23004	86.11	13453.0	1004.0	4017.66	348.0	-83.200005	327.99	30710.7	F20	not_seq_NE1	not_seq_NE1_F20	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
128	129767.4	107368.4	79208.0	118110.33	97468.72	79415.0	1319.99	1288.38	187.48001	32124.0	853.0	3268.59	1314.4	59.2	354.09	30942.1	F19	not_seq_NE1	not_seq_NE1_F19	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
129	145682.1	104683.2	91203.0	106708.11	99570.336	70234.0	2080.81	624.57	38.15	22245.0	662.0	3261.6301	524.8	110.4	579.42	31129.0	F18	not_seq_NE1	not_seq_NE1_F18	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
130	140333.39	114085.51	80614.0	102581.7	90576.84	74222.0	2189.81	1207.7201	206.01001	29037.0	704.0	3670.53	993.60004	82.4	915.24	31341.1	F17	not_seq_NE1	not_seq_NE1_F17	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
131	146844.89	108693.65	88539.0	120465.42	94373.58	83655.0	1115.0701	1442.0701	190.75	17120.0	942.0	2475.15	835.2	-35.2	1133.61	31573.9	F16	not_seq_NE1	not_seq_NE1_F16	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
132	125004.59	107502.055	76206.0	112353.54	104672.7	70345.0	1261.13	1838.8301	190.75	37177.0	475.0	4356.96	1349.6	128.0	1128.39	31795.9	F15	not_seq_NE1	not_seq_NE1_F15	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
133	123458.4	103638.695	78069.0	113793.39	92522.164	80603.0	1113.98	745.56	68.670006	50462.0	885.0	2560.41	415.2	153.6	770.82	32028.3	F14	not_seq_NE1	not_seq_NE1_F14	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
134	126567.0	101052.53	82083.0	151856.77	91039.6	109316.0	2341.32	1564.15	89.380005	38958.0	841.0	3400.83	1062.4	461.6	1311.09	32227.4	F13	not_seq_NE1	not_seq_NE1_F13	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
135	156625.2	108032.39	95014.0	116796.63	95988.18	79743.0	1100.9	255.06001	79.57	13065.0	573.0	2087.1301	270.4	401.6	975.27	32450.4	F12	not_seq_NE1	not_seq_NE1_F12	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
136	133785.89	104128.07	84202.0	106900.38	93845.18	74653.0	1242.6001	802.24005	244.16	7356.0	571.0	2990.19	419.2	-55.2	493.29	32644.1	F11	not_seq_NE1	not_seq_NE1_F11	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
137	157329.89	120371.375	85658.0	140597.22	106471.85	86541.0	1317.81	907.97003	0.0	18219.0	622.0	2051.46	242.40001	139.2	948.3	32873.9	F10	not_seq_NE1	not_seq_NE1_F10	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
138	154103.39	109862.4	91927.0	110148.09	100884.164	71554.0	818.59	98.100006	106.82	13529.0	725.0	2866.65	730.4	148.8	565.5	33066.8	F9	not_seq_NE1	not_seq_NE1_F9	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
139	130865.4	100466.18	85366.0	103647.45	90683.39	74905.0	1158.67	1727.65	177.67	18973.0	358.0	2601.3	499.2	190.40001	824.76	33299.8	F8	not_seq_NE1	not_seq_NE1_F8	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
140	120404.695	101072.65	78071.0	104647.95	91893.664	74632.0	1357.05	228.90001	-7.63	37902.0	709.0	3629.6401	218.40001	133.6	1017.9	33521.3	F7	not_seq_NE1	not_seq_NE1_F7	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
